date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM
2016-04-24,MB13,0 to 5 cm,0,12.303125,12.282499999999999,,1.1955555555555555,2016,115,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,21,-28.0,-15.0,43.0,153,5,7.282499999999999,7.303125,7.292812499999999,0.0,
2016-05-13,MB1,0 to 5 cm,0,4.233499999999999,1.4000000000000001,0.16,6.036666666666666,2016,134,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,17,-22.0,-19.0,40.0,158,10,7.282499999999999,7.303125,7.292812499999999,0.0,3.859777777777778
2016-05-13,MB10,0 to 5 cm,0,4.266500000000001,1.335,0.45333333333333337,5.647777777777778,2016,134,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,18,-25.0,-14.0,43.0,157,8,7.282499999999999,7.303125,7.292812499999999,0.0,4.313111111111112
2016-05-13,MB11,0 to 5 cm,0,4.7665,1.7149999999999999,0.4,5.38,2016,134,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,18,-27.0,-14.0,42.0,133,5,7.282499999999999,7.303125,7.292812499999999,0.0,4.713111111111111
2016-05-13,MB12,0 to 5 cm,0,5.88,1.265,0.34,6.884444444444444,2016,134,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,18,-21.0,-9.0,42.0,153,5,7.282499999999999,8.183125,7.7328125,0.0,5.053111111111111
2016-05-13,MB13,0 to 5 cm,0,6.5665,3.28,0.11888888888888889,8.38888888888889,2016,134,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,23,-26.0,-13.0,34.0,153,5,7.282499999999999,9.749624999999998,8.516062499999999,0.0,5.172000000000001
2016-05-13,MB2,0 to 5 cm,0,5.3835,1.965,0.34,6.704444444444444,2016,134,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,17,-25.0,-15.0,40.0,146,5,7.282499999999999,10.133125,8.7078125,0.0,5.5120000000000005
2016-05-13,MB3,0 to 5 cm,0,5.915,1.865,0.25,7.288888888888888,2016,134,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,17,-24.0,-15.0,40.0,147,10,7.282499999999999,10.133125,8.7078125,0.0,5.7620000000000005
2016-05-13,MB4,0 to 5 cm,0,-0.68,1.6600000000000001,0.088,-0.68,2016,134,MB4,5,1.33,0.904,0.002,0.094,Sand,17,-24.0,-17.0,40.0,146,5,7.282499999999999,10.133125,8.7078125,0.0,5.8500000000000005
2016-05-13,MB5,0 to 5 cm,0,4.798500000000001,1.55,0.31,7.085555555555555,2016,134,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,17,-23.0,-20.0,40.0,158,10,7.282499999999999,10.133125,8.7078125,0.0,6.16
2016-05-13,MB6,0 to 5 cm,0,3.915,1.3550000000000002,0.36,5.905555555555555,2016,134,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,17,-23.0,-13.0,40.0,146,5,7.282499999999999,10.133125,8.7078125,0.0,6.5200000000000005
2016-05-13,MB8,0 to 5 cm,0,4.185,1.145,0.3844444444444444,5.954444444444444,2016,134,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,18,-21.0,-15.0,40.0,146,5,7.282499999999999,10.133125,8.7078125,0.0,6.904444444444445
2016-05-13,MB9,0 to 5 cm,0,11.916666666666668,11.542368421052632,,14.388333333333334,2016,134,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,17,-21.0,-18.0,40.0,158,10,8.824868421052631,12.049791666666668,10.43733004385965,0.0,
2016-05-18,MB13,0 to 5 cm,0,18.015,16.745,0.10333333333333333,22.822222222222223,2016,139,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,24,-23.0,-15.0,43.0,153,5,20.569868421052632,25.064791666666668,22.81733004385965,0.0,7.007777777777778
2016-05-25,MB1,0 to 5 cm,0,17.15,16.905,0.23000000000000004,14.444444444444445,2016,146,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,18,-23.0,-18.0,40.0,158,10,27.474868421052633,32.21479166666667,29.844830043859652,0.0,7.237777777777778
2016-05-25,MB10,0 to 5 cm,0,16.85,17.615000000000002,0.4677777777777778,15.322222222222223,2016,146,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,19,-23.0,-11.0,43.0,157,8,37.089868421052635,41.064791666666665,39.07733004385965,0.0,7.705555555555556
2016-05-25,MB11,0 to 5 cm,0,15.85,15.215,0.40444444444444444,14.91111111111111,2016,146,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,19,-20.0,-10.0,42.0,133,5,47.30486842105263,51.914791666666666,49.609830043859645,0.0,8.11
2016-05-25,MB12,0 to 5 cm,0,14.65,15.079999999999998,0.34111111111111114,14.872222222222222,2016,146,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,19,-23.0,-11.0,42.0,153,5,57.38486842105263,61.564791666666665,59.47483004385965,0.0,8.45111111111111
2016-05-25,MB13,0 to 5 cm,0,14.015,12.695,0.2255555555555556,14.833333333333334,2016,146,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,25,-26.0,-12.0,34.0,153,5,65.07986842105264,70.57979166666667,67.82983004385966,0.0,8.676666666666668
2016-05-25,MB2,0 to 5 cm,0,16.35,16.39,0.3688888888888889,14.633333333333333,2016,146,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,18,-22.0,-15.0,40.0,146,5,76.46986842105264,81.92979166666667,79.19983004385966,0.0,9.045555555555556
2016-05-25,MB4,0 to 5 cm,0,-0.6955,17.67,0.088,-0.6953333333333332,2016,146,MB4,5,1.33,0.904,0.002,0.094,Sand,18,-23.0,-17.0,40.0,146,5,89.13986842105264,81.92979166666667,85.53483004385966,0.0,9.133555555555557
2016-05-25,MB5,0 to 5 cm,0,17.25,17.63,0.37,14.855555555555554,2016,146,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,18,-23.0,-15.0,40.0,158,10,96.76986842105264,89.17979166666667,92.97483004385965,14.0,9.503555555555556
2016-05-25,MB6,0 to 5 cm,0,15.95,17.73,0.4411111111111111,14.399999999999999,2016,146,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,18,-22.0,-12.0,40.0,146,5,109.49986842105264,100.12979166666668,104.81483004385966,10.0,9.944666666666667
2016-05-25,MB7,0 to 5 cm,0,16.65,17.62,0.3011111111111111,14.555555555555555,2016,146,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,18,-22.0,-14.0,40.0,147,10,117.11986842105264,106.77979166666667,111.94983004385966,18.0,10.245777777777779
2016-05-25,MB8,0 to 5 cm,0,16.5,17.685000000000002,0.41,14.533333333333335,2016,146,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,19,-21.0,-13.0,40.0,146,5,129.80486842105265,118.27979166666667,124.04233004385966,12.0,10.655777777777779
2016-05-25,MB9,0 to 5 cm,0,14.116666666666667,12.786578947368422,,19.177777777777777,2016,146,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,18,-22.0,-15.0,40.0,158,10,132.59144736842106,122.39645833333333,127.49395285087719,18.0,
2016-05-30,MB13,0 to 5 cm,0,20.165,16.025000000000002,0.14666666666666667,23.822222222222223,2016,151,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,26,-25.0,-15.0,43.0,153,5,143.61644736842106,137.56145833333335,140.5889528508772,17.0,10.802444444444445
2016-06-01,MB1,0 to 5 cm,0,11.465,10.575,0.24000000000000002,12.7,2016,153,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,19,-20.0,-8.0,31.0,158,10,144.19144736842105,139.02645833333332,141.6089528508772,20.0,11.042444444444445
2016-06-01,MB10,0 to 5 cm,0,11.485,10.15,0.5188888888888888,12.411111111111111,2016,153,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,20,-18.0,-9.0,34.0,157,8,146.34144736842106,142.51145833333334,144.42645285087718,17.0,11.561333333333334
2016-06-01,MB11,0 to 5 cm,0,11.835,10.405,0.4311111111111111,12.2,2016,153,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,20,-17.0,-10.0,34.0,133,5,151.74644736842106,149.34645833333335,150.5464528508772,14.0,11.992444444444445
2016-06-01,MB12,0 to 5 cm,0,12.55,10.325,0.4211111111111111,12.588888888888889,2016,153,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,20,-19.0,-9.0,34.0,153,5,157.07144736842105,156.89645833333333,156.9839528508772,19.0,12.413555555555556
2016-06-01,MB2,0 to 5 cm,0,11.765,10.465,0.37,12.977777777777778,2016,153,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,19,-18.0,-8.0,31.0,146,5,162.53644736842105,163.66145833333334,163.0989528508772,15.0,12.783555555555555
2016-06-01,MB3,0 to 5 cm,0,11.8,10.57,0.32,13.177777777777777,2016,153,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,19,-18.0,-7.0,31.0,147,10,163.10644736842107,165.46145833333333,164.2839528508772,25.0,13.103555555555555
2016-06-01,MB4,0 to 5 cm,0,-0.704,10.83,0.088,-0.704,2016,153,MB4,5,1.33,0.904,0.002,0.094,Sand,19,-15.0,-5.0,31.0,146,5,168.93644736842106,165.46145833333333,167.1989528508772,,13.191555555555556
2016-06-01,MB5,0 to 5 cm,0,11.385,10.615,0.43,12.677777777777779,2016,153,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,19,-19.0,-12.0,31.0,158,10,169.55144736842107,166.84645833333335,168.19895285087722,24.0,13.621555555555556
2016-06-01,MB6,0 to 5 cm,0,11.3,10.465,0.53,12.977777777777778,2016,153,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,19,-15.0,-7.0,31.0,146,5,175.01644736842107,173.14645833333333,174.0814528508772,15.0,14.151555555555555
2016-06-01,MB7,0 to 5 cm,0,11.0,10.5,0.34,12.899999999999999,2016,153,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,19,-18.0,-10.0,31.0,147,10,175.51644736842107,174.14645833333333,174.8314528508772,27.0,14.491555555555555
2016-06-01,MB8,0 to 5 cm,0,11.05,10.325,0.44,12.677777777777777,2016,153,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,20,-17.0,-9.0,31.0,146,5,180.84144736842106,180.19645833333334,180.5189528508772,16.0,14.931555555555555
2016-06-01,MB9,0 to 5 cm,0,15.4,13.512368421052633,,16.205555555555556,2016,153,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,19,-16.0,-10.0,31.0,158,10,184.35381578947369,185.59645833333335,184.97513706140353,26.0,
2016-06-06,MB1,0 to 5 cm,0,16.9,13.73,0.1988888888888889,19.733333333333334,2016,158,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,20,-20.0,-15.0,40.0,158,10,188.0838157894737,192.49645833333335,190.29013706140353,26.0,15.130444444444445
2016-06-06,MB10,0 to 5 cm,0,15.9,13.67,0.5144444444444445,17.077777777777776,2016,158,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,21,-24.0,-15.0,43.0,157,8,193.7538157894737,200.39645833333333,197.0751370614035,23.0,15.64488888888889
2016-06-06,MB11,0 to 5 cm,0,16.415,13.845,0.42,17.822222222222223,2016,158,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,21,-22.0,-14.0,42.0,133,5,202.5988157894737,211.81145833333335,207.20513706140352,19.0,16.064888888888888
2016-06-06,MB12,0 to 5 cm,0,15.5,13.95,0.36,20.383333333333333,2016,158,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,21,-19.0,-12.0,42.0,153,5,211.5488157894737,222.31145833333335,216.9301370614035,25.0,16.42488888888889
2016-06-06,MB13,0 to 5 cm,0,18.85,13.575,0.14,22.944444444444443,2016,158,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,27,-25.0,-14.0,34.0,153,5,220.1238157894737,236.16145833333334,228.14263706140352,26.0,16.564888888888888
2016-06-06,MB2,0 to 5 cm,0,18.1,14.425,0.35777777777777775,19.688888888888886,2016,158,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,20,-20.0,-11.0,40.0,146,5,229.5488157894737,249.26145833333334,239.40513706140354,20.0,16.922666666666668
2016-06-06,MB3,0 to 5 cm,0,18.9,14.36,0.29666666666666663,21.166666666666668,2016,158,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,20,-21.0,-15.0,40.0,147,10,233.9088157894737,258.1614583333333,246.0351370614035,34.0,17.219333333333335
2016-06-06,MB4,0 to 5 cm,0,-0.7104999999999999,13.719999999999999,0.087,-0.711,2016,158,MB4,5,1.33,0.904,0.002,0.094,Sand,20,-17.0,-10.0,40.0,146,5,242.6288157894737,258.1614583333333,250.3951370614035,,17.306333333333335
2016-06-06,MB5,0 to 5 cm,0,15.5,14.315000000000001,0.38,16.977777777777778,2016,158,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,20,-20.0,-14.0,40.0,158,10,246.9438157894737,263.6614583333333,255.30263706140352,33.0,17.686333333333334
2016-06-06,MB6,0 to 5 cm,0,15.149999999999999,14.27,0.44999999999999996,17.01111111111111,2016,158,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,20,-19.0,-14.0,40.0,146,5,256.2138157894737,273.81145833333335,265.01263706140355,22.0,18.136333333333333
2016-06-06,MB7,0 to 5 cm,0,15.899999999999999,14.215,0.28,17.844444444444445,2016,158,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,20,-22.0,-13.0,40.0,147,10,260.4288157894737,279.7114583333333,270.0701370614035,36.0,18.416333333333334
2016-06-06,MB8,0 to 5 cm,0,16.5,13.505,0.42,18.766666666666666,2016,158,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,21,-18.0,-14.0,40.0,146,5,268.93381578947367,291.2114583333333,280.0726370614035,23.0,18.836333333333332
2016-06-06,MB9,0 to 5 cm,0,16.316666666666666,14.030789473684212,,20.905555555555555,2016,158,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,20,-27.0,-16.0,40.0,158,10,272.9646052631579,297.528125,285.24636513157895,36.0,
2016-06-11,MB13,0 to 5 cm,0,19.35,14.1,0.14,23.044444444444444,2016,163,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,28,-25.0,-14.0,43.0,153,5,282.0646052631579,311.878125,296.971365131579,34.0,18.976333333333333
2016-06-13,MB1,0 to 5 cm,0,20.4,19.86,0.21,25.666666666666668,2016,165,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,21,-17.0,-10.0,31.0,158,10,291.9246052631579,322.278125,307.101365131579,38.0,19.186333333333334
2016-06-13,MB10,0 to 5 cm,0,20.299999999999997,18.875,0.53,26.11111111111111,2016,165,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,22,-21.0,-9.0,34.0,157,8,302.7996052631579,334.578125,318.68886513157895,36.0,19.716333333333335
2016-06-13,MB11,0 to 5 cm,0,19.735,18.805,0.43,25.11111111111111,2016,165,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,22,-18.0,-11.0,34.0,133,5,316.6046052631579,349.313125,332.95886513157893,27.0,20.146333333333335
2016-06-13,MB12,0 to 5 cm,0,16.65,18.105,0.37,25.066666666666666,2016,165,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,22,-19.0,-9.0,34.0,153,5,329.7096052631579,360.963125,345.336365131579,39.0,20.516333333333332
2016-06-13,MB2,0 to 5 cm,0,20.200000000000003,19.23,0.3611111111111111,25.022222222222222,2016,165,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,21,-15.0,-8.0,31.0,146,5,343.9396052631579,376.163125,360.0513651315789,28.0,20.877444444444446
2016-06-13,MB3,0 to 5 cm,0,21.3,19.39,0.31,26.799999999999997,2016,165,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,21,-19.0,-7.0,31.0,147,10,353.32960526315793,387.463125,370.39636513157893,45.0,21.187444444444445
2016-06-13,MB4,0 to 5 cm,0,-0.719,19.6,0.087,-0.719,2016,165,MB4,5,1.33,0.904,0.002,0.094,Sand,21,-17.0,-10.0,31.0,146,5,367.9296052631579,387.463125,377.69636513157894,,21.274444444444445
2016-06-13,MB5,0 to 5 cm,0,19.75,19.43,0.3855555555555556,25.566666666666666,2016,165,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,21,-19.0,-10.0,31.0,158,10,377.3596052631579,397.213125,387.2863651315789,45.0,21.66
2016-06-13,MB6,0 to 5 cm,0,19.8,18.8,0.47,26.855555555555554,2016,165,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,21,-17.0,-8.0,31.0,146,5,391.1596052631579,412.013125,401.586365131579,30.0,22.13
2016-06-13,MB7,0 to 5 cm,0,20.15,19.74,0.2866666666666667,26.077777777777776,2016,165,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,21,-18.0,-11.0,31.0,147,10,400.8996052631579,422.163125,411.5313651315789,48.0,22.416666666666668
2016-06-13,MB8,0 to 5 cm,0,21.314999999999998,18.78,0.4166666666666667,29.58888888888889,2016,165,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,22,-15.0,-10.0,31.0,146,5,414.6796052631579,438.478125,426.57886513157894,33.0,22.833333333333332
2016-06-13,MB9,0 to 5 cm,0,17.6,14.756578947368421,,26.62777777777778,2016,165,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,21,-19.0,-10.0,31.0,158,10,419.43618421052633,446.078125,432.75715460526317,49.0,
2016-06-30,MB1,0 to 5 cm,0,21.6,14.91,0.17,23.666666666666668,2016,182,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,22,-18.0,-11.0,40.0,158,10,424.3461842105263,457.678125,441.01215460526316,49.0,23.003333333333334
2016-06-30,MB10,0 to 5 cm,0,18.0,13.915000000000001,0.5011111111111111,19.633333333333333,2016,182,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,23,-15.0,-7.0,43.0,157,8,430.2611842105263,467.678125,448.96965460526314,50.0,23.504444444444445
2016-06-30,MB11,0 to 5 cm,0,19.7,13.81,0.42,22.38888888888889,2016,182,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,23,-16.0,-12.0,42.0,133,5,439.0711842105263,482.378125,460.72465460526314,38.0,23.924444444444443
2016-06-30,MB12,0 to 5 cm,0,18.1,13.91,0.35,24.844444444444445,2016,182,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,23,-13.0,-10.0,42.0,153,5,447.98118421052635,495.478125,471.72965460526314,51.0,24.274444444444445
2016-06-30,MB13,0 to 5 cm,0,20.45,12.870000000000001,0.11,27.3,2016,182,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,29,-17.0,-10.0,34.0,153,5,455.85118421052636,510.928125,483.3896546052632,52.0,24.384444444444444
2016-06-30,MB2,0 to 5 cm,0,21.25,14.045,0.3422222222222222,23.177777777777777,2016,182,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,22,-15.0,-10.0,40.0,146,5,464.8961842105263,527.178125,496.03715460526314,40.0,24.726666666666667
2016-06-30,MB3,0 to 5 cm,0,20.75,14.3,0.28,22.366666666666667,2016,182,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,22,-18.0,-11.0,40.0,147,10,469.1961842105263,537.928125,503.5621546052632,56.0,25.006666666666668
2016-06-30,MB4,0 to 5 cm,0,-0.7404999999999999,14.065000000000001,0.087,-0.741,2016,182,MB4,5,1.33,0.904,0.002,0.094,Sand,22,-17.0,-14.0,40.0,146,5,478.2611842105263,537.928125,508.09465460526314,,25.093666666666667
2016-06-30,MB5,0 to 5 cm,0,18.55,14.335,0.33,22.87777777777778,2016,182,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,22,-19.0,-13.0,40.0,158,10,482.59618421052636,546.478125,514.5371546052631,54.0,25.423666666666666
2016-06-30,MB6,0 to 5 cm,0,19.4,13.43,0.35,23.066666666666666,2016,182,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,22,-19.0,-13.0,40.0,146,5,491.0261842105263,560.878125,525.9521546052631,43.0,25.773666666666667
2016-06-30,MB7,0 to 5 cm,0,19.9,14.375,0.2677777777777778,23.188888888888886,2016,182,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,22,-19.0,-12.0,40.0,147,10,495.4011842105263,570.778125,533.0896546052631,59.0,26.041444444444444
2016-06-30,MB8,0 to 5 cm,0,20.5,13.98,0.37222222222222223,23.77777777777778,2016,182,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,23,-19.0,-13.0,40.0,146,5,504.3811842105263,586.278125,545.3296546052632,45.0,26.413666666666668
2016-06-30,MB9,0 to 5 cm,0,20.71666666666667,16.51921052631579,,21.05,2016,182,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,22,-19.0,-13.0,40.0,158,10,510.90039473684214,596.9947916666666,553.9475932017544,57.0,
2016-07-03,MB1,0 to 5 cm,1,23.85,20.46,0.16,18.322222222222223,2016,185,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,320,-16.0,-11.0,40.0,158,10,521.3603947368422,610.8447916666667,566.1025932017544,58.0,26.573666666666668
2016-07-03,MB10,0 to 5 cm,1,22.0,20.145,0.4677777777777778,18.711111111111112,2016,185,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,321,-16.0,-9.0,37.0,157,8,533.5053947368422,624.8447916666667,579.1750932017544,59.0,27.041444444444444
2016-07-03,MB11,0 to 5 cm,1,20.6,19.2,0.41,17.144444444444446,2016,185,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,321,-20.0,-15.0,38.0,133,5,547.7053947368421,640.4447916666667,594.0750932017544,51.0,27.451444444444444
2016-07-03,MB12,0 to 5 cm,1,19.65,19.25,0.3388888888888889,18.08888888888889,2016,185,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,321,-17.0,-9.0,38.0,153,5,561.9553947368421,655.0947916666667,608.5250932017543,60.0,27.790333333333333
2016-07-03,MB2,0 to 5 cm,1,23.049999999999997,20.575000000000003,0.33222222222222225,19.033333333333335,2016,185,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,320,-17.0,-11.0,39.0,146,5,577.5303947368421,673.1447916666667,625.3375932017544,53.0,28.122555555555557
2016-07-03,MB3,0 to 5 cm,1,21.75,20.795,0.27,18.62222222222222,2016,185,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,320,-16.0,-8.0,39.0,147,10,588.3253947368421,684.8947916666667,636.6100932017544,62.0,28.392555555555557
2016-07-03,MB4,0 to 5 cm,1,-0.7444999999999999,20.77,0.087,-0.744,2016,185,MB4,5,1.33,0.904,0.002,0.094,Sand,320,-16.0,-9.0,39.0,146,5,604.0953947368421,684.8947916666667,644.4950932017543,,28.479555555555557
2016-07-03,MB5,0 to 5 cm,1,21.8,20.64,0.31,18.38888888888889,2016,185,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,320,-17.0,-12.0,39.0,158,10,614.7353947368422,696.6947916666667,655.7150932017544,63.0,28.789555555555555
2016-07-03,MB6,0 to 5 cm,1,21.65,20.39,0.31,17.788888888888888,2016,185,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,320,-18.0,-12.0,39.0,146,5,630.1253947368422,713.3447916666667,671.7350932017544,57.0,29.099555555555554
2016-07-03,MB7,0 to 5 cm,1,23.25,20.755,0.26,18.422222222222224,2016,185,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,320,-18.0,-13.0,40.0,147,10,640.8803947368422,726.5947916666667,683.7375932017544,63.0,29.359555555555556
2016-07-03,MB8,0 to 5 cm,1,23.05,20.34,0.34,17.344444444444445,2016,185,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,321,-17.0,-13.0,40.0,146,5,656.2203947368421,744.6447916666667,700.4325932017543,60.0,29.699555555555555
2016-07-03,MB9,0 to 5 cm,1,21.266666666666666,16.830263157894738,,20.611111111111114,2016,185,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,320,-17.0,-13.0,40.0,158,10,663.0506578947369,755.9114583333334,709.4810581140351,65.0,
2016-07-05,MB13,0 to 5 cm,0,23.5,18.61,0.09377777777777778,23.87777777777778,2016,187,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,30,-16.0,-10.0,43.0,153,5,676.6606578947369,774.4114583333334,725.5360581140351,64.0,29.793333333333333
2016-07-07,MB1,0 to 5 cm,0,21.200000000000003,17.185000000000002,0.15444444444444444,20.555555555555557,2016,189,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,23,-16.0,-11.0,31.0,158,10,683.8456578947369,785.6114583333333,734.7285581140351,67.0,29.947777777777777
2016-07-07,MB10,0 to 5 cm,0,20.55,17.035,0.44999999999999996,20.833333333333332,2016,189,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,24,-16.0,-9.0,34.0,157,8,692.8806578947368,798.1614583333334,745.5210581140351,65.0,30.39777777777778
2016-07-07,MB11,0 to 5 cm,0,20.5,16.725,0.41,21.799999999999997,2016,189,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,24,-20.0,-16.0,34.0,133,5,704.6056578947369,813.6614583333334,759.1335581140352,68.0,30.807777777777776
2016-07-07,MB12,0 to 5 cm,0,18.75,16.77,0.33,21.038888888888888,2016,189,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,24,-16.0,-10.0,34.0,153,5,716.3756578947368,827.4114583333334,771.8935581140352,67.0,31.137777777777778
2016-07-07,MB2,0 to 5 cm,0,19.700000000000003,16.96,0.34,20.27777777777778,2016,189,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,23,-15.0,-9.0,31.0,146,5,728.3356578947369,842.1114583333333,785.2235581140351,69.0,31.477777777777778
2016-07-07,MB3,0 to 5 cm,0,18.950000000000003,17.22,0.29,19.822222222222223,2016,189,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,23,-17.0,-9.0,31.0,147,10,735.5556578947369,851.0614583333333,793.3085581140351,65.0,31.767777777777777
2016-07-07,MB4,0 to 5 cm,0,-0.7495,16.875,0.087,-0.7497777777777778,2016,189,MB4,5,1.33,0.904,0.002,0.094,Sand,23,-18.0,-13.0,31.0,146,5,747.4306578947369,851.0614583333333,799.2460581140351,,31.854777777777777
2016-07-07,MB5,0 to 5 cm,0,19.549999999999997,17.265,0.3,20.08888888888889,2016,189,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,23,-17.0,-11.0,31.0,158,10,754.6956578947369,860.6114583333333,807.6535581140351,70.0,32.15477777777778
