date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,level_3,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM
2022-06-19,MB3,0 to 5 cm,1,29.600000000000023,28.985000000000014,0.2902592592592592,23.451851851851853,2022,170,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,341,0,-22.0,-12.0,30.0,147,10,414.0095000000002,354.0816685083099,384.0455842541551,46.0,43.380350377577194
2022-06-19,MB4,0 to 5 cm,1,16.156582820868863,28.960000000000008,0.039551795273921275,12.873288765456595,2022,170,MB4,5,1.33,0.904,0.002,0.094,Sand,341,0,-24.0,-15.0,30.0,136,5,437.96950000000015,365.23825132917875,401.60387566458945,30.0,43.41990217285112
2022-06-19,MB5,0 to 5 cm,1,26.433333333333337,29.50999999999999,0.357,20.448148148148146,2022,170,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,341,0,-20.0,-12.0,30.0,153,5,462.47950000000014,386.6715846625121,424.5755423312561,47.0,43.776902172851116
2022-06-19,MB6,0 to 5 cm,1,16.047436951975442,29.349999999999994,0.373790162879886,12.217932047493516,2022,170,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,341,0,-20.0,-12.0,30.0,146,5,486.82950000000017,397.71902161448753,442.2742608072439,34.0,44.150692335731
2022-06-19,MB7,0 to 5 cm,1,25.0,28.810000000000002,0.32818518518518514,19.703703703703702,2022,170,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,341,0,-19.0,-13.0,30.0,146,5,510.63950000000017,417.71902161448753,464.17926080724385,36.0,44.478877520916186
2022-06-19,MB8,0 to 5 cm,1,26.933333333333337,28.430000000000007,0.4041111111111111,20.492592592592594,2022,170,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,342,0,-17.0,-10.0,30.0,146,5,534.0695000000002,439.65235494782087,486.8609274739105,39.0,44.8829886320273
2022-06-19,MB9,0 to 5 cm,1,18.99773864036632,29.564999999999998,0.18070370370370367,13.814931420581287,2022,170,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,341,0,-20.0,-13.0,30.0,158,10,553.6345000000001,448.6500935881872,501.1422967940937,53.0,45.063692335731005
2022-07-01,MB1,0 to 5 cm,1,21.633333333333326,16.625,0.23962962962962958,13.81851851851852,2022,182,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,342,0,-21.0,-13.0,30.0,158,10,560.2595000000001,460.2834269215205,510.2714634607603,54.0,45.30332196536064
2022-07-01,MB3,0 to 5 cm,1,23.48333333333332,17.03,0.28700000000000003,15.255555555555564,2022,182,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,342,0,-21.0,-14.0,30.0,147,10,567.2895000000001,473.7667602548538,520.528130127427,57.0,45.59032196536064
2022-07-01,MB4,0 to 5 cm,1,13.61820445678768,17.215000000000003,0.03957292956414446,8.079372302673631,2022,182,MB4,5,1.33,0.904,0.002,0.094,Sand,342,0,-24.0,-17.0,30.0,136,5,579.5045000000001,482.3849647116415,530.9447323558209,43.0,45.62989489492478
2022-07-01,MB5,0 to 5 cm,1,18.583333333333343,16.835000000000008,0.27559259259259256,13.696296296296289,2022,182,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,342,0,-17.0,-8.0,30.0,153,5,591.3395000000002,495.96829804497486,543.6538990224875,56.0,45.90548748751738
